,mol_idx,atom_idx,experimental_shift,dft_shift
926,2537,3,77.8,78.65
927,2537,4,71.5,72.68
928,2537,5,69.8,70.53
929,2537,6,81.7,86.45
930,2537,8,38.8,36.37
931,2537,9,59.7,61.66
932,2537,7,61.4,63.11
933,2553,0,111.9,111.04
934,2553,1,147.3,144.6
935,2553,3,182.4,178.31
936,2553,5,103.8,101.65
937,2553,6,156.0,154.64
938,2553,7,93.9,93.28
939,2553,8,157.9,156.52
940,2553,10,104.3,104.22
941,2553,11,159.6,158.94
942,2553,12,115.8,117.62
943,2553,13,127.0,128.84
944,2553,15,28.2,27.31
945,2553,16,77.8,76.36
946,2553,17,28.2,25.4
947,2553,18,139.4,138.56
948,2553,20,144.7,143.29
949,2553,21,106.9,108.31
950,2553,22,129.0,132.14
951,2553,23,115.5,117.68
952,2553,25,28.4,24.63
953,2553,26,79.2,77.34
954,2553,27,28.4,26.92
955,2553,28,127.9,129.16
956,2553,29,25.7,27.66
957,2553,30,122.4,122.96
958,2553,31,26.0,18.2
959,2553,32,132.4,135.81
960,2553,33,18.1,25.95
961,2558,0,119.1,115.84
962,2558,1,117.0,112.93
963,2558,2,113.7,111.59
964,2558,3,148.5,143.42
965,2558,4,147.0,144.5
966,2558,7,123.4,122.32
967,2558,8,161.2,157.25
968,2558,9,100.8,97.42
969,2558,11,132.4,133.53
970,2558,12,145.0,140.23
971,2558,13,111.8,109.42
972,2558,14,133.8,124.39
973,2558,15,150.9,145.9
974,2558,16,122.5,119.74
975,2558,17,192.7,185.04
976,2559,0,28.8,30.59
977,2559,1,24.4,26.35
978,2559,2,87.7,85.82
979,2559,4,53.9,52.28
980,2559,9,175.1,172.19
981,2559,14,74.5,75.02
982,2559,12,127.4,130.37
983,2559,11,86.5,86.38
984,2559,13,134.3,139.33
985,2559,18,58.7,59.43
986,2559,20,160.0,158.46
987,2559,22,121.5,122.11
988,2559,25,124.4,123.37
989,2559,24,109.7,110.06
990,2559,23,115.6,114.36
991,2568,0,29.8,34.95
992,2568,1,26.2,33.49
993,2568,3,41.1,44.69
994,2568,4,23.7,25.32
995,2568,8,43.8,46.75
996,2568,7,45.3,45.99
997,2568,9,29.7,29.04
998,2568,11,75.5,75.81
999,2568,49,48.6,46.35
1000,2568,57,68.4,66.62
1001,2568,10,40.1,40.58
1002,2568,6,78.9,78.79
1003,2568,16,37.2,38.24
1004,2568,15,82.9,81.74
1005,2568,20,56.5,52.87
1006,2568,29,72.1,71.69
1007,2568,2,37.9,39.28
1008,2568,28,49.0,50.86
1009,2568,5,39.1,38.19
1010,2568,33,63.7,65.72
1011,2568,35,56.5,49.63
1012,2568,38,48.4,49.43
1013,2568,39,13.0,13.88
1014,2573,0,110.2,109.94
1015,2573,1,121.8,121.32
1016,2573,2,150.8,148.32
1017,2573,3,119.4,118.8
1018,2573,4,108.3,108.89
1019,2573,5,158.4,156.84
1020,2573,6,117.2,117.41
1021,2573,7,145.8,145.85
1022,2573,8,104.2,105.05
1023,2573,11,178.2,172.99
1024,2573,13,162.5,162.2
1025,2573,14,133.2,134.08
1026,2573,15,130.2,130.08
1027,2573,16,118.6,117.27
1028,2573,17,111.9,115.71
1029,2573,18,116.9,111.81
1030,2573,19,160.1,159.44
1031,2573,20,55.5,52.35
1032,2581,0,33.8,31.12
1033,2581,1,24.5,24.53
1034,2581,2,28.3,29.79
1035,2581,3,28.4,29.76
1036,2581,4,28.1,27.68
1037,2581,5,32.5,34.68
1038,2581,6,144.5,151.55
1039,2581,7,129.2,126.72
1040,2581,8,138.9,141.81
1041,2581,52,174.7,173.36
1042,2581,9,119.6,118.5
1043,2581,10,163.5,162.1
1044,2581,11,113.5,114.59
1045,2581,15,163.2,162.73
1046,2581,12,177.7,173.32
1047,2581,14,118.1,116.99
1048,2581,18,161.3,160.17
1049,2581,21,172.9,177.96
1050,2581,23,41.3,44.87
1051,2581,24,34.6,34.89
1052,2581,25,17.1,16.1
1053,2581,29,176.7,173.21
1054,2584,0,103.5,111.38
1055,2584,1,137.6,137.26
1056,2584,2,114.1,116.84
1057,2584,3,68.5,69.62
1058,2584,4,64.2,64.68
1059,2584,5,116.3,123.14
1060,2584,6,157.6,159.19
1061,2584,7,22.3,24.08
1062,2584,8,55.6,58.28
1063,2584,11,58.0,56.32
1064,2584,12,155.5,155.85
1065,2584,14,123.2,126.19
1066,2584,15,42.8,47.37
1067,2584,16,134.9,136.45
1068,2584,17,16.6,16.69
1069,2584,18,128.4,134.41
1070,2584,19,136.6,140.39
1071,2584,20,25.8,19.83
1072,2584,21,25.8,28.98
1073,2584,22,74.8,73.37
1074,2584,24,50.2,48.38
1075,2585,0,198.2,194.73
1076,2585,2,42.8,44.56
1077,2585,44,156.1,152.23
1078,2585,47,107.6,106.28
1079,2585,48,128.6,127.58
1080,2585,45,103.4,99.52
1081,2585,27,19.1,18.59
1082,2585,7,27.8,25.52
1083,2585,3,75.3,73.36
1084,2585,43,117.8,119.44
1085,2585,8,47.8,49.89
1086,2585,9,31.9,32.35
1087,2585,10,124.4,122.98
1088,2585,12,25.8,25.45
1089,2585,11,131.6,140.4
1090,2585,16,17.8,16.7
1091,2585,23,149.1,154.86
1092,2585,24,111.2,110.48
1093,2585,46,159.4,156.45
1094,2585,34,165.3,161.8
1095,2585,6,107.8,107.91
1096,2585,39,103.2,101.57
1097,2585,5,162.1,159.88
1098,2585,37,96.2,93.66
1099,2585,38,163.0,160.81
1100,2590,0,163.1,150.99
1101,2590,4,79.0,72.46
1102,2590,5,83.3,96.6
1103,2590,6,19.2,19.74
1104,2590,7,28.9,30.06
1105,2590,8,29.1,30.59
1106,2590,9,29.7,29.87
1107,2590,10,19.3,19.32
1108,2590,11,81.3,84.79
1109,2590,12,80.1,83.18
1110,2590,13,18.5,18.93
1111,2590,14,29.7,30.08
1112,2590,15,18.5,18.15
1113,2590,16,81.1,82.89
1114,2590,17,80.0,82.28
1115,2590,18,18.5,18.34
1116,2590,19,29.1,29.46
1117,2590,20,18.8,19.33
1118,2590,21,77.1,79.48
1119,2590,22,66.7,66.77
1120,2590,23,66.3,64.28
1121,2590,24,78.0,80.92
1122,2590,25,19.6,19.98
1123,2590,26,29.1,31.1
1124,2590,27,29.3,30.42
1125,2590,28,29.5,29.59
1126,2590,29,32.8,34.3
1127,2590,30,133.9,131.55
1128,2590,31,130.8,133.14
1129,2590,33,84.7,86.98
1130,2590,34,74.5,74.91
1131,2590,32,63.1,61.0
1132,2593,0,31.9,39.25
1133,2593,4,34.1,33.89
1134,2593,2,33.5,38.07
1135,2593,1,56.7,54.52
1136,2593,5,66.5,57.67
1137,2593,8,75.1,72.33
1138,2593,3,68.2,66.63
1139,2593,16,173.4,175.96
1140,2593,19,19.3,20.2
1141,2593,18,35.2,35.5
1142,2593,23,19.3,16.42
1143,2595,0,143.2,142.29
1144,2595,1,128.4,129.39
1145,2595,2,127.1,127.63
1146,2595,3,126.6,127.54
1147,2595,4,127.1,126.47
1148,2595,5,128.4,133.16
1149,2595,6,125.4,126.09
1150,2595,7,125.6,122.35
1151,2595,8,126.7,126.3
1152,2595,9,129.6,129.77
1153,2595,10,130.1,130.74
1154,2595,11,142.1,143.38
1155,2595,12,183.6,180.09
1156,2595,13,127.8,128.36
1157,2595,14,142.2,142.95
1158,2595,16,149.1,146.12
1159,2595,17,123.0,122.5
1160,2595,18,152.16,147.91
1161,2595,19,121.6,120.47
1162,2595,22,59.9,58.67
1163,2596,0,129.8,128.65
1164,2596,1,123.2,129.57
1165,2596,10,129.3,125.54
1166,2596,2,132.7,130.48
1167,2596,14,113.6,106.96
1168,2596,13,131.9,133.19
1169,2596,12,133.1,132.85
1170,2596,17,131.9,131.78
1171,2596,16,113.6,116.94
1172,2596,15,159.4,158.98
1173,2596,3,129.3,126.53
1174,2596,4,126.4,125.71
1175,2596,5,125.2,121.71
1176,2596,6,134.9,135.47
1177,2596,7,71.6,70.13
1178,2596,8,80.1,79.39
1179,2596,9,73.5,72.12
1180,2596,11,143.0,143.84
1181,2596,27,125.3,127.03
1182,2596,21,55.8,52.14
1183,2596,29,109.5,107.53
1184,2596,31,29.5,24.25
1185,2596,35,26.7,27.81
1186,2600,0,27.0,26.05
1187,2600,3,39.3,43.85
1188,2600,14,34.9,34.66
1189,2600,16,42.6,39.41
1190,2600,17,9.6,9.03
1191,2600,15,40.3,40.35
1192,2600,38,25.2,19.68
1193,2600,1,60.6,59.85
1194,2600,2,61.5,60.3
1195,2600,5,157.4,159.7
1196,2600,7,172.1,169.77
1197,2600,6,124.9,126.98
1198,2600,10,8.2,8.91
1199,2600,4,102.5,99.4
1200,2600,21,67.5,66.91
1201,2600,23,166.3,164.27
1202,2600,25,115.9,114.33
1203,2600,27,20.3,27.57
1204,2600,26,157.8,166.19
1205,2600,31,20.3,18.49
1206,2610,0,127.24,127.56
1207,2610,1,131.14,128.12
1208,2610,2,132.98,130.09
1209,2610,3,145.39,145.05
1210,2610,4,132.98,129.88
1211,2610,5,131.14,129.04
1212,2610,6,139.71,144.73
1213,2610,10,158.14,154.66
1214,2610,11,158.52,154.87
1215,2610,12,124.64,117.98
1216,2610,13,144.56,130.73
1217,2610,15,126.64,121.89
1218,2610,16,141.52,148.21
1219,2610,17,137.65,130.01
1220,2610,18,133.05,129.06
1221,2610,19,130.83,128.22
1222,2610,20,131.81,139.25
1223,2610,21,130.83,127.22
1224,2610,22,133.05,128.34
1225,2610,23,123.47,126.88
1226,2610,24,139.42,127.86
1227,2610,25,134.76,130.31
1228,2610,26,129.37,131.15
1229,2610,29,175.74,165.92
1230,2693,0,133.2,138.55
1231,2693,1,119.7,122.94
1232,2693,9,123.9,134.35
1233,2693,8,144.7,141.55
1234,2693,4,28.7,27.73
1235,2693,5,33.2,24.31
1236,2693,7,41.9,44.56
1237,2693,6,35.2,41.63
1238,2693,13,19.8,22.24
1239,2693,12,40.7,45.28
1240,2693,26,13.9,22.99
1241,2693,30,17.3,11.77
1242,2693,3,158.4,167.56
1243,2693,2,123.3,123.54
1244,2693,41,174.9,171.86
1245,2693,39,71.6,72.0
1246,2693,14,125.3,127.89
1247,2693,15,138.4,137.26
1248,2693,17,142.7,142.35
1249,2693,18,110.9,111.09
1250,2697,0,159.4,158.93
1251,2697,1,91.4,89.91
1252,2697,2,158.5,157.55
1253,2697,5,93.4,89.58
1254,2697,4,156.2,155.52
1255,2697,3,103.0,102.38
1256,2697,10,19.3,21.55
1257,2697,9,29.5,33.36
1258,2697,8,77.7,76.3
1259,2697,15,135.6,138.09
1260,2697,16,106.7,105.78
1261,2697,19,108.1,108.03
1262,2697,20,119.6,116.92
1263,2697,18,147.8,146.04
1264,2697,17,147.2,146.96
1265,2697,24,101.0,99.05
1266,2697,31,55.4,52.33
1267,2697,37,55.3,51.93
1268,2735,0,111.8,114.21
1269,2735,1,149.4,148.13
1270,2735,2,150.8,144.75
1271,2735,3,116.5,113.55
1272,2735,4,127.6,125.0
1273,2735,5,124.4,119.0
1274,2735,6,147.8,148.0
1275,2735,7,114.5,112.59
1276,2735,8,168.5,165.76
1277,2735,10,66.9,63.42
1278,2735,11,203.7,207.99
1279,2735,12,88.2,85.08
1280,2735,13,127.9,127.35
1281,2735,14,115.5,108.57
1282,2735,15,147.4,141.58
1283,2735,16,145.0,143.36
1284,2735,17,116.6,114.49
1285,2735,18,120.0,118.41
1286,2735,25,56.5,52.41
1287,2735,27,57.2,55.95
1288,2739,0,204.4,201.32
1289,2739,2,66.6,66.69
1290,2739,3,72.2,71.42
1291,2739,4,188.2,186.67
1292,2739,5,103.5,103.35
1293,2739,16,45.4,45.12
1294,2739,17,192.2,189.11
1295,2739,19,136.6,133.29
1296,2739,20,163.3,165.78
1297,2739,29,28.5,40.82
1298,2739,42,60.3,57.65
1299,2739,22,60.9,58.69
1300,2739,15,53.4,52.59
1301,2739,26,73.8,72.24
1302,2739,35,38.6,39.75
1303,2739,8,58.7,55.97
1304,2739,28,44.6,43.48
1305,2739,36,40.4,28.02
1306,2745,0,122.03,120.05
1307,2745,1,143.115,144.5
1308,2745,2,164.425,159.98
1309,2745,3,102.465,100.95
1310,2745,4,163.98000000000002,161.69
1311,2745,5,107.74000000000001,107.04
1312,2745,6,192.8,187.26
1313,2745,7,61.1,60.37
1314,2745,8,112.75,110.41
1315,2745,9,140.555,139.25
1316,2745,10,160.555,159.79
1317,2745,11,118.99000000000001,118.26
1318,2745,12,147.545,149.97
1319,2745,13,131.325,131.17
1320,2745,14,25.545,24.51
1321,2745,15,123.445,123.01
1322,2745,16,131.565,138.08
1323,2745,17,25.48,25.8
1324,2745,18,17.665,17.72
1325,2745,24,20.595,21.42
1326,2745,25,25.725,28.8
1327,2745,26,123.55,125.21
1328,2745,27,132.065,135.28
1329,2745,28,21.705,17.59
1330,2745,29,22.38,26.19
1331,2782,0,115.3,113.1
1332,2782,1,154.3,154.59
1333,2782,2,115.3,114.14
1334,2782,3,130.2,130.63
1335,2782,4,130.5,131.2
1336,2782,5,130.2,130.81
1337,2782,6,36.8,37.86
1338,2782,7,47.7,49.98
1339,2782,10,132.2,132.61
1340,2782,11,124.5,123.5
1341,2782,12,110.0,108.96
1342,2782,13,141.7,141.81
1343,2782,14,56.4,57.08
1344,2782,15,179.4,177.59
1345,2820,0,152.61,156.19
1346,2820,1,86.99,83.05
1347,2820,4,164.65,166.4
1348,2820,5,11.82,10.74
1349,2820,6,34.29,36.67
1350,2820,7,19.62,18.64
1351,2820,8,19.62,18.64
1352,2825,0,148.8,146.25
1353,2825,1,121.9,122.46
1354,2825,2,117.9,116.58
1355,2825,3,147.5,148.0
1356,2825,4,132.1,129.09
1357,2825,5,113.3,108.12
1358,2825,37,15.4,16.53
1359,2825,7,29.8,33.51
1360,2825,8,35.4,36.62
1361,2825,9,24.4,26.95
1362,2825,10,79.2,79.5
1363,2825,11,72.4,72.03
1364,2825,12,25.5,21.07
1365,2825,16,29.0,25.79
1366,2825,29,21.1,16.0
1367,2861,0,138.1,138.82
1368,2861,1,122.3,121.62
1369,2861,2,152.0,152.66
1370,2861,4,124.5,123.06
1371,2861,5,165.6,164.32
1372,2861,6,52.2,50.2
1373,2861,9,161.4,163.28
1374,2861,10,161.8,163.1
1375,2861,11,150.7,150.97
1376,2861,12,115.4,114.86
1377,2861,13,142.4,141.32
1378,2861,14,119.0,118.65
1379,2861,15,116.7,115.87
1380,2861,16,137.5,138.04
1381,2861,17,124.0,124.56
1382,2861,18,116.3,115.21
1383,2861,19,131.7,132.03
1384,2861,20,123.1,121.67
1385,2861,22,161.0,156.97
1386,2862,0,19.3,26.07
1387,2862,1,26.6,17.63
1388,2862,2,138.2,141.53
1389,2862,3,121.1,120.7
1390,2862,4,66.3,63.87
1391,2862,6,158.6,157.81
1392,2862,7,101.5,98.82
1393,2862,8,121.8,125.34
1394,2862,9,10.6,10.1
1395,2862,10,154.2,151.59
1396,2862,11,60.2,57.97
1397,2862,13,133.2,126.73
1398,2862,14,124.2,132.19
1399,2862,15,50.0,50.92
1400,2862,16,168.4,166.65
1401,2862,19,45.8,52.19
1402,2862,20,60.4,59.23
1403,3156,0,126.8,128.65
1404,3156,1,128.2,129.47
1405,3156,2,126.4,125.13
1406,3156,4,126.4,129.61
1407,3156,5,128.2,129.05
1408,3156,3,142.8,142.68
1409,3156,8,49.8,56.54
1410,3156,9,41.9,44.92
1411,3156,10,169.8,168.6
1412,3156,47,124.2,121.32
1413,3156,48,139.4,143.68
1414,3156,49,128.0,127.74
1415,3156,50,138.8,143.3
1416,3156,45,164.2,162.96
1417,3156,14,203.3,205.77
1418,3156,13,63.0,65.42
1419,3156,31,19.3,19.72
1420,3156,30,28.1,24.93
1421,3156,35,17.2,14.23
1422,3156,16,57.8,57.14
1423,3156,17,173.6,170.9
1424,3156,22,38.9,42.48
1425,3156,23,14.5,9.73
1426,3156,20,179.9,178.15
1427,3156,51,131.4,131.59
1428,3156,52,133.3,140.77
1429,3156,53,18.2,19.83
1430,3285,0,76.17,74.22
1431,3285,1,79.24,81.37
1432,3285,2,105.3,102.19
1433,3285,4,83.67,78.81
1434,3285,11,63.11,66.12
1435,3285,5,62.78,58.86
1436,3285,17,68.25,68.7
1437,3285,18,74.38,72.48
1438,3285,19,75.26,74.54
1439,3285,20,63.7,61.83
1440,3285,28,20.13,14.99
1441,3292,0,145.8,144.45
1442,3292,1,121.4,123.88
1443,3292,2,115.3,114.68
1444,3292,3,145.3,145.37
1445,3292,4,115.3,114.23
1446,3292,5,121.4,123.78
1447,3292,6,128.4,128.33
1448,3292,7,131.2,131.13
1449,3292,8,116.4,110.69
1450,3292,9,159.9,161.36
1451,3292,10,116.4,117.68
1452,3292,11,131.2,131.51
1453,3292,12,130.9,132.34
1454,3292,13,126.9,125.73
1455,3292,14,113.4,113.04
1456,3292,15,148.4,146.18
1457,3292,16,113.4,111.17
1458,3292,17,126.9,125.89
1459,3292,18,158.2,154.71
1460,3292,19,128.3,128.65
1461,3292,20,145.9,144.58
1462,3292,23,128.6,127.36
1463,3292,25,127.1,127.59
1464,3292,26,132.1,130.82
1465,3292,27,133.7,132.47
1466,3292,28,126.8,127.13
1467,3325,0,41.29,39.25
1468,3325,1,73.1,77.95
1469,3325,29,34.69,35.42
1470,3325,30,131.1,131.37
1471,3325,32,114.4,111.32
1472,3325,31,121.23,123.58
1473,3325,35,112.24,113.94
1474,3325,33,144.88,142.24
1475,3325,34,147.55,143.05
1476,3325,38,55.55,52.81
1477,3325,7,48.86,38.35
1478,3325,8,198.36,195.09
1479,3325,10,130.11,128.63
1480,3325,11,110.48,110.52
1481,3325,14,114.04,111.78
1482,3325,15,123.89,124.09
1483,3325,12,147.75,145.29
1484,3325,21,55.44,53.74
1485,3325,13,152.56,151.21
1486,3325,6,75.81,74.11
1487,3325,4,86.0,81.06
1488,3408,0,30.1,31.49
1489,3408,1,21.3,22.25
1490,3408,2,128.7,129.5
1491,3408,3,123.6,124.48
1492,3408,4,149.4,150.86
1493,3408,5,137.8,136.98
1494,3408,6,147.1,148.43
1495,3408,7,108.6,104.07
1496,3408,8,142.0,143.8
1497,3408,9,114.4,111.96
1498,3408,10,153.7,153.83
1499,3408,11,102.1,98.83
1500,3408,12,155.0,156.26
1501,3408,13,107.7,105.15
1502,3408,15,60.7,58.1
1503,3408,17,60.9,57.69
1504,3409,0,157.0,154.98
1505,3409,1,118.3,103.21
1506,3409,2,139.4,143.31
1507,3409,3,102.5,97.94
1508,3409,4,157.0,153.15
1509,3409,5,104.2,119.34
1510,3409,6,30.4,31.05
1511,3409,8,130.0,132.06
1512,3409,9,133.9,135.07
1513,3409,10,130.0,129.14
1514,3409,11,115.7,112.84
1515,3409,12,155.9,152.55
1516,3409,13,115.7,113.17
1517,3409,16,125.0,135.97
1518,3409,17,130.2,135.63
1519,3409,18,130.7,131.61
1520,3409,19,121.0,116.8
1521,3409,20,115.8,113.13
1522,3409,21,147.4,144.86
1523,3409,22,148.4,144.59
1524,3409,23,109.8,109.62
1525,3409,26,56.1,52.89
1526,3492,0,85.2,81.28
1527,3492,1,76.5,75.97
1528,3492,2,77.2,75.38
1529,3492,3,80.1,81.06
1530,3492,21,110.7,107.17
1531,3492,20,129.3,129.69
1532,3492,19,119.3,117.68
1533,3492,18,139.0,141.25
1534,3492,23,127.9,124.54
1535,3492,22,158.9,155.44
1536,3492,30,56.0,52.13
1537,3492,24,55.5,55.28
1538,3492,17,129.4,131.49
1539,3492,16,132.3,137.07
1540,3492,5,19.5,19.79
1541,3707,0,116.05000000000001,114.63
1542,3707,1,124.4,125.65
1543,3707,2,126.15,132.43
1544,3707,3,116.75,121.25
1545,3707,4,148.39999999999998,143.11
1546,3707,5,145.95,147.69
1547,3707,9,153.85,158.82
1548,3707,14,121.69999999999999,115.55
1549,3707,13,131.64999999999998,133.93
1550,3707,12,136.05,132.23
1551,3707,11,131.5,128.68
1552,3707,10,121.75,117.43
1553,3707,31,41.150000000000006,42.64
1554,3707,28,171.45,171.67
1555,3707,17,39.599999999999994,36.3
1556,3707,18,56.400000000000006,54.46
1557,3707,19,178.0,169.49
1558,3707,24,171.55,170.38
1559,3707,26,50.85,50.24
1560,3707,39,43.1,44.77
1561,3707,40,24.95,25.39
1562,3707,41,21.55,22.37
1563,3707,45,23.6,19.88
1564,3707,30,53.3,59.64
1565,3715,0,21.6,21.89
1566,3715,1,29.5,28.81
1567,3715,2,76.9,75.6
1568,3715,29,21.1,22.49
1569,3715,3,57.5,60.22
1570,3715,4,212.6,216.27
1571,3715,6,45.8,44.98
1572,3715,7,36.1,38.9
1573,3715,8,38.4,39.12
1574,3715,9,35.0,33.14
1575,3715,50,48.3,51.09
1576,3715,40,61.8,61.5
1577,3715,24,16.8,16.41
1578,3715,33,15.5,14.48
1579,3715,42,170.0,169.69
1580,3715,44,21.0,21.69
1581,3715,10,21.6,22.61
1582,3715,11,168.9,174.7
1583,3715,16,72.9,72.33
1584,3715,13,173.4,171.08
1585,3715,12,115.7,113.85
1586,3715,28,45.9,46.7
1587,3744,0,109.8,127.29
1588,3744,1,122.7,110.22
1589,3744,2,161.7,156.02
1590,3744,3,151.3,149.15
1591,3744,4,162.1,158.05
1592,3744,5,145.8,141.02
1593,3744,6,165.1,160.95
1594,3870,2,82.5,82.69
1595,3870,1,73.0,72.51
1596,3870,8,77.9,74.8
1597,3870,5,69.9,69.29
1598,3870,4,80.8,75.35
1599,3870,13,61.3,55.5
1600,3870,31,128.6,126.52
1601,3870,26,134.7,136.24
1602,3870,27,128.6,128.02
1603,3870,28,116.3,114.01
1604,3870,29,156.5,156.02
1605,3870,30,116.3,113.7
1606,3870,24,41.3,48.4
1607,3870,20,153.0,153.22
1608,3870,25,71.8,78.27
1609,3872,0,127.2,125.07
1610,3872,1,147.7,149.02
1611,3872,2,114.4,111.48
1612,3872,3,168.2,164.58
1613,3872,5,73.3,69.76
1614,3872,6,73.7,70.01
1615,3872,7,170.6,165.33
1616,3872,8,170.1,165.12
1617,3872,14,171.5,170.22
1618,3872,15,20.7,20.55
1619,3872,18,131.4,128.27
1620,3872,19,116.9,115.81
1621,3872,20,161.4,159.09
1622,3872,21,116.9,113.09
1623,3872,22,131.4,135.34
1624,3873,0,115.4,111.67
1625,3873,1,129.5,129.63
1626,3873,2,120.9,119.38
1627,3873,3,143.8,144.18
1628,3873,4,112.8,117.38
1629,3873,5,155.5,154.33
1630,3873,6,37.4,40.08
1631,3873,7,37.7,40.19
1632,3873,8,141.0,141.37
1633,3873,9,105.1,104.97
1634,3873,10,157.0,153.72
1635,3873,11,113.1,110.59
1636,3873,12,155.3,156.94
1637,3873,13,108.7,107.54
1638,3873,15,22.3,23.34
1639,3873,16,122.3,123.99
1640,3873,17,134.1,137.82
1641,3873,18,25.8,25.81
1642,3873,19,17.8,16.57
1643,3873,22,65.4,62.94
1644,3873,23,120.2,120.6
1645,3873,24,137.2,142.55
1646,3873,25,25.8,18.86
1647,3873,26,18.2,26.06
1648,3995,0,36.1,38.59
1649,3995,1,215.0,218.87
1650,3995,10,77.0,78.08
1651,3995,13,50.8,53.54
1652,3995,12,141.6,146.76
1653,3995,11,127.8,130.33
1654,3995,40,200.0,200.43
1655,3995,4,39.5,41.72
1656,3995,5,12.1,12.1
1657,3995,14,132.0,137.14
1658,3995,31,23.3,23.58
1659,3995,15,128.5,127.78
1660,3995,16,27.5,28.68
1661,3995,17,122.1,121.76
1662,3995,18,132.0,137.89
1663,3995,19,25.7,24.63
1664,3995,23,17.8,16.88
1665,3995,9,44.0,44.04
1666,3995,3,57.9,57.54
1667,3995,35,44.3,49.03
1668,4206,0,114.0,118.93
1669,4206,1,153.9,154.75
1670,4206,2,142.1,143.54
1671,4206,3,119.5,119.8
1672,4206,4,115.9,114.11
1673,4206,5,142.9,139.75
1674,4206,7,159.0,156.23
1675,4206,8,103.3,101.46
1676,4206,9,165.8,161.74
1677,4206,11,144.3,142.77
1678,4206,12,106.5,105.84
1679,4206,14,61.9,59.17
1680,4206,16,72.5,75.81
1681,4206,17,77.8,73.56
1682,4206,18,72.8,68.34
1683,4206,19,25.0,22.55
1684,4206,20,26.9,26.86
1685,4206,23,60.0,55.75
1686,4289,0,103.18,100.12
1687,4289,1,138.62,138.99
1688,4289,2,121.41,119.62
1689,4289,3,161.16,160.48
1690,4289,4,157.69,157.01
1691,4289,5,106.97,107.07
1692,4289,7,77.64,77.78
1693,4289,8,31.36,31.28
1694,4289,9,16.93,18.28
1695,4289,11,27.46,27.04
1696,4289,12,133.3,131.69
1697,4289,13,125.27,126.95
1698,4289,14,124.34,123.74
1699,4289,15,135.72,141.48
1700,4289,16,25.92,19.24
1701,4289,17,18.29,25.71
1702,4289,18,18.42,19.69
1703,4289,19,176.48,170.45
1704,4289,22,24.87,26.33
1705,4289,23,122.87,123.17
1706,4289,24,131.06,136.89
1707,4289,25,25.8,26.78
1708,4289,26,18.07,20.64
1709,4293,0,105.7,107.44
1710,4293,1,105.7,97.78
1711,4293,2,102.6,98.21
1712,4293,3,159.6,157.61
1713,4293,4,159.6,157.08
1714,4293,5,141.4,140.27
1715,4293,6,126.6,125.7
1716,4293,7,129.8,129.93
1717,4293,8,130.3,128.25
1718,4293,9,128.9,131.38
1719,4293,10,126.1,123.0
1720,4293,11,116.0,116.79
1721,4293,12,156.2,156.11
1722,4293,13,129.5,126.01
1723,4293,14,29.4,33.04
1724,4293,15,124.0,123.33
1725,4293,16,26.0,25.76
1726,4293,17,133.0,139.85
1727,4293,18,17.9,16.81
1728,4295,0,155.7,154.06
1729,4295,1,90.6,90.38
1730,4295,2,159.0,156.69
1731,4295,3,113.8,112.96
1732,4295,4,106.6,104.67
1733,4295,5,154.4,152.48
1734,4295,6,182.6,177.8
1735,4295,7,122.8,122.78
1736,4295,8,153.5,153.63
1737,4295,12,163.2,163.01
1738,4295,13,98.1,98.29
1739,4295,14,69.1,67.76
1740,4295,15,28.5,23.63
1741,4295,17,28.5,28.75
1742,4295,19,123.0,123.27
1743,4295,20,129.7,127.77
1744,4295,21,116.6,116.67
1745,4295,22,127.1,128.26
1746,4295,23,153.2,152.81
1747,4295,24,121.5,120.91
1748,4295,26,76.8,75.29
1749,4295,27,131.2,133.91
1750,4295,28,122.2,124.23
1751,4295,29,25.0,27.41
1752,4295,30,25.0,24.71
1753,4420,0,141.7,141.65
1754,4420,1,145.3,145.35
1755,4420,4,163.2,163.58
1756,4420,6,62.6,61.93
1757,4420,7,13.9,13.03
1758,4420,9,144.7,145.48
1759,4420,10,147.2,151.9
1760,5508,1,156.3,156.05
1761,5508,2,110.6,118.39
1762,5508,3,163.8,163.55
1763,5508,5,146.1,148.04
1764,5508,6,105.6,103.99
1765,5508,7,143.6,143.26
1766,5508,8,121.9,132.76
1767,5508,9,105.0,99.52
1768,5508,11,168.1,164.12
1769,5508,12,40.9,35.33
1770,5508,13,165.4,168.87
1771,5508,16,52.0,50.18
1772,5508,19,59.4,60.9
1773,5508,21,51.1,49.22
1774,5509,0,124.9,122.6
1775,5509,1,137.8,136.0
1776,5509,2,118.4,115.48
1777,5509,5,128.4,129.07
1778,5509,4,122.9,121.65
1779,5509,3,143.3,140.62
1780,5509,10,170.3,165.67
1781,5509,9,62.3,59.12
1782,5509,7,190.4,186.92
1783,5509,18,27.2,26.34
1784,5509,19,123.0,125.16
1785,5509,20,135.7,139.5
1786,5509,21,25.7,17.04
1787,5509,25,17.9,24.78
1788,5509,32,73.8,71.63
1789,5509,33,29.8,27.3
1790,5509,37,27.5,28.99
1791,5509,15,74.2,73.85
1792,5509,17,45.6,41.92
1793,5551,0,68.1,65.95
1794,5551,1,27.2,28.62
1795,5551,2,164.7,161.16
1796,5551,4,104.4,105.87
1797,5551,6,154.1,154.7
1798,5551,9,132.6,139.46
1799,5551,10,121.4,121.67
1800,5551,11,169.1,169.08
