,mol_id,atom_index,shift,DFT_shift
5763,89576,2,114.6,120.92214135004
5764,89576,13,115.5,134.630011151865
5766,89576,18,122.5,7.864982795452
5768,89576,22,128.9,7.572580209858
5769,89576,23,130.6,8.380198705003
5770,89576,8,131.3,193.103713938335
5771,89576,20,135.3,7.43832674573
5773,89576,19,144.3,7.369649532083
5777,89576,5,194.8,93.35312024672
5778,89576,24,128.9,6.463621058817
5779,89576,21,128.4,7.43376650578
5800,89591,0,168.7,161.701882170505
5802,89602,7,71.1,64.353439597615
5864,89646,3,45.5,52.506693275705
5899,89886,3,150.2,156.51302313155
5908,89889,3,157.6,164.866091690805
5949,89915,1,130.1,123.98313230688
5950,89915,3,132.5,124.00130186674
5973,89917,1,112.9,124.479219279015
5974,89917,3,122,129.98681878828
5976,89917,0,148.8,140.738462542245
5984,89918,5,164.9,158.89033607536
5994,89920,4,154.4,165.73484793326
5996,89920,8,165.3,151.143628253135
5999,89936,15,25.6,32.60300356162
6013,89937,0,108.2,102.074412332925
6014,89937,2,108.3,118.207048556705
6015,89937,3,115.2,108.40563412478
6062,89964,10,41.1,48.55761675741
6071,89966,12,12.7,128.049537791505
6073,89966,11,25.1,128.410416177235
6085,89976,1,42.6,32.02505692352
6103,89984,1,128.8,137.301516330855
6135,90004,4,49.7,43.02440590047
6136,90004,3,51.4,59.00066793354
6155,90248,6,92,101.681640570845
6173,90264,0,70.9,95.54525831451
6175,90264,1,159.1,200.70409881573
6176,90264,6,167.9,158.340513596405
6177,90265,6,20.6,12.287599352835
6180,90265,1,166.1,175.236851213875
6223,90278,12,78.5,71.5055775674
6236,90279,11,22.5,1.772958246247
6237,90279,10,26.9,1.165899104103
6241,90279,9,35.5,1.852397626176
6242,90279,6,35.6,2.413489549624
6243,90279,7,80.2,2.355209683063
6245,90279,8,171.9,1.700541635841
6249,90283,5,23.9,30.700708632235
6251,90283,2,150.3,132.769950784495
6255,90285,12,18.6,2.144344187775
6256,90285,8,55.2,141.89445246504
6262,90285,10,122.7,1.983823741535
6263,90285,11,135.7,2.142702501393
6266,90287,7,90.5,97.098465742755
6301,90300,5,140.5,148.18170005617
6338,90322,16,129.5,121.38140596948
6353,90336,11,30.6,7.74386282238
6358,90336,10,72,8.8273758345
6497,90644,2,144.7,154.897575296125
6499,90644,0,154.6,161.34477300198
6501,90646,0,41.5,54.220237405055
6524,90652,9,31.8,42.28602591467
6587,90700,3,132.1,139.973601389415
6589,90700,4,140.3,132.19016786109
6590,90700,0,160.5,168.127914272055
6624,90729,0,44.7,53.685395148325
6626,90733,5,24,17.15288559173
6629,90733,3,55.6,45.865139267305
6631,90733,11,120.7,136.193753058965
6635,90733,7,120.7,131.509872478885
6640,10003368,23,21.7,5.352746606997
6641,10003368,10,26.7,2.125282384784
6646,10003368,7,37.6,1.417715554142
6647,10003368,3,37.9,148.44419220819
6648,10003368,15,47.1,69.262120157665
6649,10003368,33,47.9,0.663543071210999
6650,10003368,11,55.4,0.946095538512996
6653,10003368,6,76.1,1.814274020194
6654,10003368,9,76.1,1.087462976963
6656,10003368,25,114.2,1.281729198833
6658,10003368,2,133.3,124.25065008184
6660,10003368,24,148.1,2.416408103192
6663,10003368,30,170.1,2.307965597181
6665,10003451,9,69.7,2.412212682438
6670,10003451,6,102.7,2.329581134544
6671,10003451,14,117.1,4.346575264429
6672,10003451,15,118.7,3.923841021064
6673,10003451,13,123.4,3.435895346414
6674,10003451,12,126.1,4.416985369257
6677,10003451,19,160,3.974642094107
6679,10003533,8,18.1,1.034199374347
6680,10003533,7,41.8,1.105612731964
6691,10003533,11,144.9,132.75806325331
6695,10003578,6,27.6,1.55105697028
6698,10003578,7,36.4,2.085334682822
6699,10003578,12,36.4,4.771772037367
6701,10003578,9,46.2,153.335379734545
6704,10003578,11,76.7,4.553336543762
6705,10003578,16,107.9,1.367370505094
6707,10003578,15,128,2.09554962031
6710,10003578,17,147.4,2.26154235449
6751,10005853,7,123.4,110.474741077135
6752,10005853,11,123.4,115.25304538053
6758,10005985,1,41.9,48.42791702692
6776,10006107,11,29.8,22.99014663654
6778,10006107,13,29.8,22.79724003292
6779,10006107,14,29.8,23.7524949779
6797,10006293,2,38.6,47.212199508415
6798,10006293,1,47.8,37.99221099201
6842,10006316,0,171.8,183.310707760175
6843,10006316,7,171.8,183.33438617595
6844,10006345,4,24.6,31.942617377985
6848,10006345,6,32.1,42.22726478491
6871,10006977,12,16,2.199067067175
6872,10006977,18,16.3,3.745626843818
6873,10006977,17,18.2,3.813756828671
6874,10006977,13,22,2.451065926812
6875,10006977,19,32.4,3.265798396279
6895,10006982,5,134.5,141.457513209045
6902,10007145,15,7.3,169.97318771039
6903,10007145,20,10.5,3.070346512022
6904,10007145,7,11.6,136.401543238215
6906,10007145,21,24,4.141455671478
6910,10007145,18,36.1,7.937399405858
6921,10007145,19,175.9,2.250871393007
6956,10007150,14,132,138.81896451895
6960,10007649,27,11,1.182315967923
6976,10007649,7,128.2,7.14555934094
6980,10007649,6,132.6,7.241597994287
6985,10007655,26,11.6,1.192804519808
6986,10007655,24,16.6,0.859815798658996
6988,10007655,18,25.7,144.01603851848
6989,10007655,25,26.6,1.504177703594
6992,10007655,14,69,6.722186663982
6994,10007655,5,111.8,155.603095439625
6996,10007655,7,131.4,11.098922558394
7000,10007655,8,148.6,185.02879427949
7001,10007655,2,166.9,155.47291247616
7003,10007655,21,175.4,1.807160045872
7006,10007667,22,11.4,1.144009952343
7007,10007667,21,19.2,1.178485366365
7009,10007667,32,22.2,5.677982920231
7010,10007667,29,26.6,1.907941348767
7011,10007667,28,26.7,0.868024230568999
7012,10007667,20,29.4,0.909340004516
7020,10007667,27,79.3,1.070954908344
7027,10007667,24,168.9,1.159879587369
7029,10007667,31,170.5,1.828775583235
7030,10007667,10,170.8,2.790712598288
7048,10008070,10,60.5,2.517736634881
7052,10008070,7,77.2,2.429906413444
7056,10008070,12,116.5,4.002368353003
7057,10008070,16,118.2,4.373480680134
7058,10008070,15,124.4,1.270328598958
7059,10008070,26,128.2,8.229345967457
7060,10008070,18,129.3,3.99279184910799
7063,10008070,17,139.9,4.236217457639
7071,10008157,22,25.7,5.882190465192
7074,10008157,21,43.3,6.494539485678
7079,10008157,17,119.9,2.581123970186
7082,10008157,16,137.7,4.77879480689
7085,10008157,15,169.1,4.073052072228
7086,10008157,20,172.6,125.69223069286
7090,10008330,8,71.51,81.403252007945
7098,10008574,12,39.9,52.523509783235
7137,10008629,7,167.5,156.415700010385
7138,10008629,6,190.1,180.080005382515
7173,10008744,0,173.7,164.169463034045
7198,10008835,4,138.8,149.945983647895
7200,10008835,2,164,149.617578518085
7214,10008882,0,34.3,40.806076605435
7215,10008882,2,131.5,125.18193667126
7216,10008882,1,140.4,146.717600788515
7218,10008882,5,170.3,162.37000008174
7219,10008882,3,175.6,169.54929574472
7225,10008898,2,132.5,138.6459671139
7251,10008929,0,167.3,160.326794416845
7253,10008940,8,21.8,15.855791640235
7297,10008987,7,133.9,127.63038150899
7298,10008987,11,137.1,128.26631610409
7331,10009029,2,62.9,69.208771237225
7334,10009029,0,174.1,167.386828181595
7358,10009037,0,176.3,169.85469898492
7400,10009064,5,114,106.55059938035
7411,10009071,4,21.1,14.503125896615
7418,10009071,3,50.2,56.820224103745
7441,10009077,4,56.8,63.183822504925
7456,10009080,7,86.4,93.89704728338
7457,10009080,1,114.5,108.1095089577
7463,10009088,4,24.4,32.489637105685
7467,10009088,1,46.8,32.722362106445
7482,10009091,7,140,130.048962548865
7544,10009120,3,131.5,137.65533951515
7545,10009120,10,131.5,137.65727244705
7549,10009120,5,135,142.139644876555
7551,10009120,12,135,142.121475316695
7589,10009124,6,61.7,69.34339994406
7599,10009124,12,132.5,142.775192885275
7601,10009124,0,141.7,135.445321827285
7604,10009126,9,109.2,115.47823194688
7631,10009155,2,79,68.734236455775
7632,10009155,1,82,64.698467941765
7650,10009159,1,118.9,112.83224146897
7652,10009159,4,144.7,154.353454966275
7706,10009255,4,26.3,34.325535824305
7718,10009269,1,37.8,45.816236090235
7720,10009269,2,83.1,66.36339883383
7724,10009270,1,82.7,65.065725002765
7758,10009279,0,171.2,162.782391102605
7774,10009281,1,227.4,234.79483214965
7814,10009295,8,174.7,166.09456655985
7827,10009337,29,17,0.580911523316996
7831,10009337,16,21.2,84.989420562015
7832,10009337,21,21.3,159.47698090701
7835,10009337,25,31.4,3.218736719995
7837,10009337,30,37.2,1.426836034042
7848,10009337,9,173.2,2.281972229466
7850,10009337,10,211.9,1.79001354366
7851,10009540,14,14.9,39.73494239305
7854,10009540,15,21,30.88656003442
7855,10009540,13,24.1,37.470029439225
7856,10009540,17,24.7,14.73846035544
7858,10009540,10,31.2,22.77172533184
7860,10009540,4,36.6,20.646370061195
7861,10009540,3,37.8,49.882931514645
7863,10009540,19,46.3,54.094016951985
7865,10009540,22,54.3,73.15978068742
7866,10009540,24,54.9,21.131342674905
7869,10009540,12,77,56.314182532325
7875,10009836,7,81.96,70.134065737755
7876,10009836,17,104.09,2.69658924572
7879,10009836,16,116.7,3.71625889853999
7881,10009836,10,127.19,3.71753576572599
7883,10009836,11,128.36,3.621953136374
7884,10009836,13,128.36,4.575681719517
7885,10009836,12,128.44,4.191800720526
7887,10009836,18,144,3.282397669697
7889,10009836,15,156.04,53.70810709815
7906,10010005,14,171.3,161.17080913098
7934,10010379,8,31.1,41.16840469009
7943,10010421,18,11.9,2.273946207154
7945,10010421,14,16.5,31.093480394315
7947,10010421,12,23.4,4.817009617671
7948,10010421,6,23.5,1.91277520311399
7950,10010421,7,37.6,1.519773724223
7954,10010421,5,54.4,30.088549099505
7957,10010421,1,80.5,74.046126610165
7959,10010421,17,110.1,1.952540495478
7960,10010421,11,133.1,5.038910893638
7962,10010421,16,141.4,1.939680618819
7963,10010421,9,146.3,154.77280454198
7971,10010426,5,106.6,114.300786479995
7991,10010467,14,118.9,129.137971744395
8008,10010850,24,31.5,37.69840534321
8011,10010850,0,95.2,88.61473098706
8043,10013804,10,161.2,155.19205747109
8046,10014033,6,44.2,7.227917274437
8048,10014033,7,54.5,7.416711208367
8049,10014033,8,105,7.516124439277
8050,10014033,25,107,7.177937044585
8052,10014033,16,128.3,3.496637742548
8055,10014033,15,129.5,3.315231397337
8056,10014033,17,129.5,3.457510883777
8057,10014033,29,129.5,4.822755520008
8062,10014033,28,129.9,7.434222529775
8063,10014033,30,129.9,98.705698617605
8064,10014033,27,131.3,7.349949295499
8066,10014033,26,134.7,7.233571971975
8088,10014078,6,115.1,108.613134364245
8101,10014081,4,29.4,1.090016711335
8102,10014081,3,29.9,1.190068375838
8103,10014081,2,31.8,0.699477762016997
8119,10014081,23,164.4,6.318058199613
8120,10014081,21,171.3,128.17392195927
8132,10015650,11,113.9,107.685520345435
8181,10015899,1,56.7,64.712964931015
8185,10015915,1,114.2,62.84681582816
8225,10015925,7,71.4,62.57137303241
8226,10015925,12,71.4,62.39315671123
8227,10015925,1,128.9,141.87956888941
8228,10015925,2,128.9,165.254224416325
8232,10015926,2,189.5,182.012550696135
8233,10015926,3,189.5,180.39555651519
8234,10015927,3,161.2,155.25603751698
8278,10016002,6,170.9,177.46194577056
8296,10016123,3,50.7,57.97002864446
8323,10016287,9,17.1,25.56848449795
8324,10016287,8,25.1,17.070446046195
8344,10016297,9,149,155.630929658985
8381,10016425,6,32.5,26.47328992034
8382,10016425,9,32.5,26.470100582705
8387,10016425,16,32.5,26.46594477912
8390,10016425,21,32.5,26.46807100421
8406,10016428,1,152.6,159.33877627616
8454,10016638,2,23.9,16.61475735077
8455,10016638,7,27.1,20.91127837809
8473,10016661,3,27.3,33.594307686535
8478,10016664,2,22.2,28.731244319325
8494,10016690,8,26,34.19883213826
8530,10016706,2,54.3,61.50130193257
8531,10016706,4,54.3,61.50130193257
8534,10016706,1,125.8,133.91337664994
8535,10016706,5,125.8,133.91337664994
8557,10016715,6,133.3,126.481930020605
8563,10016722,2,109.9,94.13924365045
8591,10016729,0,51.3,59.52468577163
8606,10016734,0,54.8,63.097033862615
8629,10016774,1,190.5,178.65727085752
8630,10016774,4,190.5,199.37462825491
8639,10016802,1,130.9,143.89426380878
8718,10016902,8,31.6,25.340301887155
8722,10016902,1,210.6,217.401441094095
8737,10016936,3,32.6,26.272748235715
8754,10016966,2,35.7,44.163192729355
8757,10016966,3,175.3,168.744326254965
8759,10016967,3,34.7,27.999243008795
8762,10016967,10,182.4,173.15344056546
8773,10016978,9,30,36.11572070349
8781,10016979,0,177.5,170.25790857926
8846,10017017,0,45.2,54.664425155675
8847,10017017,2,54.2,47.90196625693
8850,10017018,6,23.7,16.697003603115
8851,10017018,7,23.7,16.70579844326
8852,10017018,0,45.4,55.330320195225
8902,10017144,0,118.3,124.48550130769
8921,10017593,10,29.6,37.2520913675
8947,10017603,12,110.8,122.32738284134
8976,10017620,8,22.4,10.790011904181
8983,10017620,5,140.6,174.23878182731
8985,10017620,15,172.7,2.3791965452
8995,10017629,10,65.1,2.027419635457
8998,10017639,15,29.3,0.978199627760997
8999,10017639,16,30.2,1.564099256537
9006,10017639,14,68.9,1.310641120116
9007,10017639,10,109.2,1.125221763749
9010,10017639,11,143,1.282641246823
9019,10017665,20,113.6,124.541459686195
9029,10017670,6,31.9,25.2021939029
9039,10017670,0,112.3,124.18628344957
9059,10017674,4,122,135.208344376345
9063,10017674,3,134.8,123.52985977633
9066,10017674,12,150.8,157.627841604875
9093,10017695,12,111.9,119.74711204803
9139,10017731,18,14.2,2.530505306741
9149,10017731,5,50.2,38.787129235885
9153,10017731,0,216.7,222.91000706931
9191,10017759,2,33.3,39.953653637535
9192,10017759,5,33.3,26.725247593505
9198,10017761,1,206.6,213.572303000195
9203,10017766,2,112.8,122.079870911545
9206,10017767,7,41.3,34.57710691109
9236,10017794,5,150.4,112.163930264545
9246,10017795,9,146.45,161.147324008395
9247,10017795,7,161.9,146.016719681575
9255,10017804,4,37.5,30.67857656198
9293,10017835,4,150.2,162.71850770331
9335,10017844,7,194.5,187.55784237745
9342,10017855,1,61.1,68.227808297975
9356,10017857,1,56.3,50.30943293838
9359,10017857,0,235.2,253.49362876387
9402,10017872,18,42.7,34.929190456675
9411,10017872,12,140.8,150.536301050155
9414,10017872,6,150.3,138.63746221354
9434,10017875,17,114.4,107.88296933902
9456,10017876,2,127.7,119.48790588024
9457,10017876,5,127.7,115.43454768594
9489,10017889,8,111.3,105.09471507327
9597,10017930,5,78.8,85.545718362835
9617,10017932,5,134.6,142.323080113865
9636,10017942,4,130.1,123.20416075118
9655,10017949,3,115.5,123.93422912981
9665,10017950,0,120.1,114.036941275645
9735,10017990,13,18.1,26.47638261138
9736,10017990,12,25.5,17.922869014095
9747,10017990,7,138.7,145.23649172014
9749,10018006,0,23.8,44.76327143771
9750,10018006,4,39.2,23.174065106825
9751,10018006,2,42.8,50.07806098995
9752,10018006,3,50,41.69493533965
9757,10018006,9,111.6,121.851398360965
9759,10018006,10,127.7,136.851336491345
9782,10018011,5,129.1,122.892475482305
9826,10018020,12,120,128.092835466065
9828,10018020,8,123.9,130.185620834195
9838,10018026,21,26.3,19.27485823155
9900,10018089,10,67.9,75.38999751364
9908,10018089,4,146.6,140.29978364754
9911,10018089,3,154.2,147.55001791125
9958,10018100,4,137.5,143.942297166495
9963,10018112,3,118.6,128.295600022375
9964,10018112,7,118.6,128.29086433922
9971,10018117,13,33.8,43.06422429761
9974,10018117,8,123.5,137.972823579725
10021,10018119,7,134.3,128.23422943455
10039,10018138,21,20.5,11.42058274909
10040,10018138,22,20.5,11.41169126235
10041,10018138,23,20.5,11.45808162795
10061,10018143,10,109.6,101.95466720172
10103,10018159,5,111.8,119.161337035735
10105,10018159,13,113.5,123.804626045915
10106,10018159,11,114.3,102.63331959181
10109,10018159,3,136.1,117.764600444795
10116,10018159,1,167,152.920185962425
10119,10018160,11,124.6,133.100868725775
10123,10018160,17,164.3,156.912850095065
10145,10018167,6,43.6,6.683880648402
10146,10018167,14,46.3,2.734256827707
10147,10018167,13,53.1,2.304591019618
10166,10018171,10,144.7,151.80246809125
10170,10018180,15,25.9,19.779643397235
10181,10018180,2,161.5,169.85218617345
10195,10018181,4,145.8,151.93815991063
10196,10018181,1,159.6,149.384660224135
10206,10018188,1,156.6,150.50740371825
10221,10018195,3,106.5,119.24029730385
10264,10018223,1,114.4,107.47492741493
10267,10018223,4,133.3,141.844099589045
10268,10018223,2,148,140.4629230999
10275,10018225,5,151.5,157.987173645085
10281,10018228,2,120.9,128.3511718145
10282,10018228,1,128.5,120.74837077223
10307,10018231,14,144.7,156.824901693615
10308,10018231,10,146.6,134.84562970531
10309,10018231,17,155.1,164.679177176075
10324,10018236,13,134.1,122.05406627068
10355,10018248,12,132.4,145.2469295524
10359,10018248,10,146.6,131.96304836284
10363,10018278,12,56.48,68.83349250884
10364,10018278,14,105.4,95.095078475
10366,10018278,3,118.3,128.648360094125
10367,10018278,7,126.4,144.16758037944
10374,10018278,13,155,177.675631392105
10445,10018302,12,7.9,14.58885142638
10450,10018302,3,26.8,33.312099629135
10487,10018310,6,34,69.42323003153
10493,10018310,1,223.9,216.244967938325
10498,10018319,14,61.7,68.004554663525
10514,10018321,0,171.7,164.11292477597
10515,10018321,5,171.7,164.11331136235
10520,10018324,5,138,145.382911311565
10521,10018324,9,138,145.38339454454
10522,10018324,2,146.6,139.13751169607
10523,10018324,6,146.6,139.125044285315
10543,10018340,5,38.3,28.717907089215
10544,10018340,7,38.3,28.787685930805
10546,10018340,8,42.9,34.72111033764
10547,10018340,12,70,47.882346998145
10548,10018340,6,70.1,54.94363716863
10554,10018340,3,161.1,140.428613558675
10555,10018340,0,167.1,149.12864339398
10556,10018340,1,173.9,161.56184125435
10581,10018343,10,147.9,156.72951150435
10582,10018343,2,154,164.067984109295
10620,10018350,10,27,19.21725686093
10627,10018350,1,133.2,140.180618395905
10628,10018350,5,152.2,161.57865776188
10679,10018363,3,40.4,46.554809369225
10713,10018393,9,63.8,3.956765953503
10717,10018394,12,47.1,54.152198202175
10719,10018394,13,57.7,65.633620394985
10732,10018397,0,105,126.16599230155
10736,10018397,9,148.2,177.28604896766
10737,10018397,5,158.9,147.486134511955
10738,10018397,7,164.8,150.449125821465
10739,10018397,13,172.5,164.626021548825
10864,10018437,11,127.9,137.786875530945
10888,10018443,9,126.9,141.203332664195
10889,10018443,13,126.9,7.18660150049
10893,10018443,22,128.2,1.959380855403
10895,10018443,12,128.4,6.97227022284
10899,10018443,16,155.7,8.114519125516
10919,10018452,1,117.4,111.14730473174
10920,10018452,2,117.4,111.149334310235
11004,10018476,20,17.6,25.98135875179
11007,10018476,19,25.6,17.59456053088
11025,10018477,23,24,37.48481636826
11026,10018477,24,24,38.643898982095
11027,10018477,25,25.3,75.18433355948
11029,10018477,22,33.4,19.54295588608
11034,10018477,7,44.6,24.077324183695
11036,10018477,19,69.7,47.96014750712
11037,10018477,21,73.5,37.02439198968
11038,10018477,18,75.3,18.17134740984
11039,10018477,20,76.1,37.811771799145
11041,10018477,16,103.7,96.089861877335
11113,10018512,3,110.2,120.37164234492
11125,10018532,5,54.9,61.368219571255
11126,10018532,8,55.7,49.747626281645
11127,10018532,4,67,81.010480245865
11128,10018532,1,75.1,88.753225557695
11140,10018533,5,162.9,151.18122377859
11145,10018534,1,59.9,68.528959087995
11146,10018534,6,67.2,57.67390347738
11173,10018537,0,169.7,161.432044877265
11174,10018537,6,169.7,161.42982200558
11204,10018551,2,121.7,112.30841692407
11205,10018551,6,121.7,112.305807466005
11254,10018564,6,136.7,142.838786344785
11269,10018566,3,22.2,29.53118818614
11301,10018574,1,57.2,50.145037080285
11364,10018607,5,127.4,141.22720437316
11365,10018607,3,179,170.54185627537
11375,10018617,7,131.2,138.481764548995
11406,10018648,6,137.8,144.133464131405
11408,10018648,16,178.5,169.79033235265
11424,10018655,7,26,32.140356311355
11425,10018655,2,50.2,41.14791561195
11427,10018655,0,169.8,152.437339573805
11428,10018655,1,169.8,149.490391599065
11438,10018678,5,133.6,141.67564457396
11449,10018681,6,193.7,199.851965787615
11451,10018683,13,56.7,50.538388721935
11468,10018684,15,131.2,138.43469765723
11473,10018684,18,170.4,6.173772207595
11484,10018710,20,19.6,25.73587640049
11490,10018710,0,118.3,106.70175465493
11492,10018710,1,138,145.4189604915
11496,10018710,5,156.3,165.32873894107
11592,10018745,14,114.6,108.33488881724
11685,10018800,5,145.9,135.366071619385
11702,10018809,2,151.3,145.065523893585
11720,10018815,3,114.8,107.707362475905
11724,10018815,0,138.6,147.897075833895
11738,10018830,7,81,93.75111092493
